date,open,high,low,close,adj close,volume
2004-07-12,91.849998,91.849998,90.650002,90.800003,90.800003,680000
2004-07-13,89.580002,89.750000,88.800003,89.699997,89.699997,7980000
2004-07-14,90.339996,91.190002,90.019997,90.019997,90.019997,5200000
2004-07-15,89.510002,90.540001,89.309998,90.000000,90.000000,9250000
2004-07-16,90.540001,91.339996,89.620003,89.660004,89.660004,8540000
2004-07-19,89.389999,89.540001,87.320000,88.260002,88.260002,70000
2004-07-20,87.680000,87.980003,86.500000,87.779999,87.779999,9740000
2004-07-21,87.129997,87.779999,85.650002,85.650002,85.650002,15520000
2004-07-22,86.199997,86.699997,85.580002,86.500000,86.500000,4820000
2004-07-23,85.080002,85.519997,84.029999,84.029999,84.029999,8410000
2004-07-26,84.550003,84.550003,82.269997,82.639999,82.639999,7020000
2004-07-27,83.070000,83.680000,81.400002,83.449997,83.449997,9440000
2004-07-28,83.629997,84.879997,82.790001,84.419998,84.419998,80000
2004-07-29,84.160004,85.889999,84.080002,85.730003,85.730003,9800000
2004-07-30,86.769997,87.720001,86.739998,86.970001,86.970001,9680000
2004-08-02,87.309998,87.849998,86.580002,87.260002,87.260002,7860000
2004-08-03,86.970001,88.769997,86.739998,87.449997,87.449997,8370000
2004-08-04,87.029999,87.040001,85.919998,85.919998,85.919998,8650000
2004-08-05,86.089996,86.440002,84.120003,84.250000,84.250000,15110000
2004-08-06,85.650002,86.860001,85.360001,86.669998,86.669998,11970000
2004-08-09,86.620003,86.650002,85.519997,86.320000,86.320000,8490000
2004-08-10,86.459999,87.750000,86.260002,86.459999,86.459999,8870000
2004-08-11,85.139999,85.139999,84.400002,84.900002,84.900002,8990000
2004-08-12,84.900002,85.730003,84.900002,85.639999,85.639999,9910000
2004-08-13,86.290001,87.940002,86.290001,87.839996,87.839996,4640000
2004-08-16,88.489998,89.690002,88.489998,89.690002,89.690002,6270000
2004-08-17,89.139999,90.389999,88.699997,89.849998,89.849998,8210000
2004-08-18,89.260002,90.769997,88.970001,90.410004,90.410004,9830000
2004-08-19,91.190002,94.379997,91.190002,94.019997,94.019997,150000
2004-08-20,94.290001,96.239998,94.010002,95.820000,95.820000,7480000
2004-08-23,95.099998,95.099998,93.400002,93.800003,93.800003,8230000
2004-08-24,92.919998,93.010002,91.620003,91.660004,91.660004,9440000
2004-08-25,92.209999,94.160004,92.209999,94.160004,94.160004,11790000
2004-08-26,94.169998,94.239998,93.120003,93.300003,93.300003,80020000
2004-08-27,93.379997,94.370003,92.839996,94.370003,94.370003,6340000
2004-08-30,94.730003,95.440002,92.849998,92.849998,92.849998,5360000
2004-08-31,93.260002,94.870003,93.169998,94.790001,94.790001,6170000
2004-09-01,94.599998,95.360001,93.769997,95.339996,95.339996,8060000
2004-09-02,95.050003,95.050003,94.019997,94.510002,94.510002,8560000
2004-09-03,93.800003,93.800003,92.279999,92.930000,92.930000,12020000
2004-09-07,91.669998,92.209999,91.220001,92.150002,92.150002,9640000
2004-09-08,91.260002,92.919998,90.900002,91.769997,91.769997,8390000
2004-09-09,91.669998,92.529999,91.510002,92.290001,92.290001,8660000
2004-09-10,93.129997,93.930000,92.559998,92.750000,92.750000,9610000
2004-09-13,92.540001,93.540001,92.099998,93.019997,93.019997,9890000
2004-09-14,93.260002,94.940002,93.099998,94.699997,94.699997,8660000
2004-09-15,94.589996,94.599998,93.440002,93.449997,93.449997,5110000
2004-09-16,93.349998,94.019997,92.849998,93.169998,93.169998,11330000
2004-09-17,93.169998,93.599998,92.139999,92.309998,92.309998,44080000
2004-09-20,92.260002,93.449997,92.260002,93.129997,93.129997,9380000
2004-09-21,94.690002,96.440002,94.510002,96.370003,96.370003,9250000
2004-09-22,95.639999,96.620003,95.269997,95.809998,95.809998,10220000
2004-09-23,96.470001,97.279999,95.970001,96.070000,96.070000,8670000
2004-09-24,96.019997,96.769997,95.480003,96.300003,96.300003,8580000
2004-09-27,96.529999,97.120003,96.029999,96.709999,96.709999,13440000
2004-09-28,97.849998,100.190002,97.849998,99.779999,99.779999,12980000
2004-09-29,99.860001,100.089996,98.720001,99.389999,99.389999,9380000
2004-09-30,100.099998,102.250000,100.099998,101.949997,101.949997,16120000
2004-10-01,101.750000,101.750000,100.419998,101.059998,101.059998,12960000
2004-10-04,99.879997,100.330002,98.190002,99.790001,99.790001,3150000
2004-10-05,100.180000,102.419998,100.080002,102.290001,102.290001,15850000
2004-10-06,101.860001,103.139999,101.800003,102.989998,102.989998,9930000
2004-10-07,103.089996,103.620003,102.120003,102.129997,102.129997,7490000
2004-10-08,103.650002,105.070000,103.650002,104.260002,104.260002,12440000
2004-10-11,104.000000,104.000000,102.290001,103.510002,103.510002,5610000
2004-10-12,101.889999,101.889999,100.650002,100.680000,100.680000,20040000
2004-10-13,99.070000,99.070000,96.470001,97.769997,97.769997,9450000
2004-10-14,98.059998,98.839996,97.769997,97.930000,97.930000,11660000
2004-10-15,98.980003,100.540001,98.980003,99.889999,99.889999,12770000
2004-10-18,100.519997,100.940002,97.769997,98.389999,98.389999,5460000
2004-10-19,99.160004,99.680000,98.849998,98.949997,98.949997,15200000
2004-10-20,100.440002,101.989998,100.360001,101.820000,101.820000,12750000
2004-10-21,101.680000,102.949997,101.279999,102.230003,102.230003,10650000
2004-10-22,102.300003,103.139999,101.769997,102.360001,102.360001,272740000
2004-10-25,103.800003,105.980003,103.800003,105.980003,105.980003,10420000
2004-10-26,105.500000,105.650002,104.010002,105.650002,105.650002,10230000
2004-10-27,105.769997,105.980003,103.040001,103.199997,103.199997,13710000
2004-10-28,102.930000,104.190002,101.519997,101.610001,101.610001,11230000
2004-10-29,102.190002,103.849998,101.849998,103.419998,103.419998,8990000
2004-11-01,103.260002,103.769997,101.870003,101.949997,101.949997,11070000
2004-11-02,101.300003,101.300003,98.680000,99.489998,99.489998,13390000
2004-11-03,100.440002,101.879997,100.440002,101.879997,101.879997,14900000
2004-11-04,103.349998,105.220001,103.330002,104.349998,104.349998,13940000
2004-11-05,103.849998,106.940002,103.660004,106.860001,106.860001,12320000
2004-11-08,106.570000,107.320000,105.910004,106.529999,106.529999,9940000
2004-11-09,106.639999,107.150002,106.250000,106.300003,106.300003,11700000
2004-11-10,106.019997,106.029999,104.599998,105.470001,105.470001,18110000
2004-11-11,105.410004,106.339996,105.230003,106.000000,106.000000,13940000
2004-11-12,106.730003,108.669998,105.889999,108.589996,108.589996,9260000
2004-11-15,108.550003,108.940002,106.790001,107.089996,107.089996,11750000
2004-11-16,108.480003,109.089996,107.519997,108.669998,108.669998,12380000
2004-11-17,109.769997,111.500000,109.760002,110.339996,110.339996,14480000
2004-11-18,109.800003,109.870003,107.779999,108.309998,108.309998,11150000
2004-11-19,108.629997,110.129997,108.629997,109.680000,109.680000,14520000
2004-11-22,109.889999,110.250000,109.129997,110.250000,110.250000,10580000
2004-11-23,110.019997,110.050003,107.709999,107.709999,107.709999,11390000
2004-11-24,108.279999,108.699997,107.120003,107.209999,107.209999,10350000
2004-11-26,107.529999,110.050003,107.529999,109.870003,109.870003,4340000
2004-11-29,109.570000,110.760002,109.330002,110.029999,110.029999,12420000
2004-11-30,109.099998,109.190002,106.139999,106.750000,106.750000,12040000
2004-12-01,107.000000,107.820000,106.639999,106.709999,106.709999,10380000
2004-12-02,106.680000,107.120003,102.599998,103.209999,103.209999,9340000
2004-12-03,102.989998,105.419998,102.099998,103.849998,103.849998,0
2004-12-06,103.019997,103.480003,101.389999,102.400002,102.400002,6970000
2004-12-07,101.970001,102.360001,100.209999,100.250000,100.250000,12710000
2004-12-08,98.489998,98.839996,95.930000,98.800003,98.800003,8950000
2004-12-09,98.260002,99.730003,97.550003,99.239998,99.239998,10910000
2004-12-10,98.769997,100.080002,98.290001,98.320000,98.320000,6890000
2004-12-13,98.779999,100.300003,98.690002,99.800003,99.800003,9250000
2004-12-14,99.180000,99.489998,98.000000,99.150002,99.150002,9650000
2004-12-15,99.790001,101.309998,99.790001,100.000000,100.000000,8150000
2004-12-16,99.739998,100.519997,98.209999,98.260002,98.260002,9660000
2004-12-17,98.709999,99.459999,98.330002,98.330002,98.330002,8480000
2004-12-20,98.809998,99.970001,98.620003,98.760002,98.760002,9940000
2004-12-21,99.360001,100.250000,99.250000,99.989998,99.989998,7420000
2004-12-22,99.779999,100.050003,98.739998,99.120003,99.120003,8440000
2004-12-23,99.349998,100.349998,99.300003,99.300003,99.300003,7530000
2004-12-27,99.639999,100.529999,99.629997,100.120003,100.120003,4220000
2004-12-28,100.019997,100.110001,98.930000,99.349998,99.349998,6060000
2004-12-29,98.529999,98.930000,97.809998,98.930000,98.930000,6970000
2004-12-30,98.879997,99.680000,98.519997,98.860001,98.860001,4430000
2004-12-31,99.050003,99.889999,99.029999,99.349998,99.349998,3740000
2005-01-03,97.879997,97.879997,95.599998,95.650002,95.650002,4810000
2005-01-04,95.459999,95.800003,93.220001,93.510002,93.510002,10850000
2005-01-05,93.830002,94.989998,93.250000,93.339996,93.339996,8550000
2005-01-06,93.449997,94.089996,92.589996,93.010002,93.010002,11570000
2005-01-07,93.680000,94.879997,92.769997,93.389999,93.389999,9120000
2005-01-10,93.610001,94.629997,93.540001,94.150002,94.150002,6380000
2005-01-11,94.180000,95.410004,94.129997,95.010002,95.010002,9630000
2005-01-12,96.139999,96.349998,94.629997,95.019997,95.019997,11980000
2005-01-13,94.500000,94.699997,93.470001,94.120003,94.120003,7810000
2005-01-14,93.580002,93.690002,92.930000,93.250000,93.250000,7650000
2005-01-18,92.730003,94.320000,92.550003,94.019997,94.019997,7610000
2005-01-19,94.290001,94.550003,93.050003,93.529999,93.529999,7840000
2005-01-20,93.139999,93.580002,92.790001,93.120003,93.120003,7500000
2005-01-21,93.449997,95.370003,93.379997,95.059998,95.059998,6960000
2005-01-24,95.199997,95.669998,94.120003,94.279999,94.279999,8430000
2005-01-25,94.040001,94.040001,91.620003,91.760002,91.760002,6720000
2005-01-26,92.459999,93.029999,92.410004,92.500000,92.500000,8490000
2005-01-27,92.500000,92.500000,91.230003,92.070000,92.070000,7770000
2005-01-28,92.070000,92.540001,91.290001,91.580002,91.580002,7970000
2005-01-31,91.580002,91.639999,90.949997,91.400002,91.400002,6560000
2005-02-01,91.400002,91.959999,91.080002,91.680000,91.680000,7340000
2005-02-02,91.680000,92.580002,91.580002,92.339996,92.339996,11700000
2005-02-03,92.339996,92.339996,90.410004,91.019997,91.019997,8470000
2005-02-04,91.019997,91.160004,89.830002,91.089996,91.089996,6050000
2005-02-07,91.089996,91.220001,88.419998,88.589996,88.589996,9800000
2005-02-08,88.589996,89.099998,87.620003,88.639999,88.639999,11460000
2005-02-09,88.639999,89.699997,88.059998,89.650002,89.650002,9060000
2005-02-10,89.650002,93.150002,89.650002,93.150002,93.150002,8830000
2005-02-11,93.150002,95.489998,93.150002,94.900002,94.900002,8530000
2005-02-14,94.900002,95.809998,94.900002,95.330002,95.330002,7420000
2005-02-15,95.330002,95.820000,94.610001,94.860001,94.860001,8230000
2005-02-16,94.860001,95.459999,93.639999,94.949997,94.949997,10470000
2005-02-17,94.949997,96.470001,94.940002,96.440002,96.440002,8880000
2005-02-18,96.440002,96.760002,95.910004,96.290001,96.290001,10090000
2005-02-22,96.290001,99.930000,96.290001,99.930000,99.930000,9730000
2005-02-23,99.930000,99.930000,98.040001,99.690002,99.690002,8660000
2005-02-24,99.690002,99.699997,97.669998,98.529999,98.529999,8960000
